USA_Slope,HeatLoad,Cons_LITH,Rad_sm,B_TD,MCMT,MAP,PRATIO,DEP2RES,aws0_100,soc0_5,QMD,RC_PROP,WH_PROP,GF_PROP,LP_PROP,WL_PROP,DF_PROP,PP_PROP,W_ShadeTol,W_DroughtTol
3.0,1041.0,Extrusive,259.0,19.0,-2.0,711.0,0.2475,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
4.0,1049.0,Extrusive,259.0,19.0,-2.0,711.0,0.2475,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
5.0,1051.0,Extrusive,259.0,19.0,-2.0,711.0,0.2475,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
5.0,1054.0,Extrusive,259.0,19.0,-2.0,711.0,0.2475,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
5.0,1053.0,Extrusive,259.0,19.0,-2.0,711.0,0.2475,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
5.0,1048.0,Extrusive,259.0,19.0,-2.0,711.0,0.2475,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
6.0,1042.0,Extrusive,259.0,19.0,-2.0,711.0,0.2475,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
6.0,1037.0,Extrusive,259.0,19.0,-2.0,711.0,0.2475,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
6.0,1037.0,Extrusive,262.0,19.0,-2.0,711.0,0.2475,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
6.0,1037.0,Extrusive,262.0,19.0,-2.0,711.0,0.2475,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
6.0,1037.0,Extrusive,262.0,19.0,-2.0,711.0,0.2475,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
5.0,1037.0,Extrusive,262.0,19.0,-2.0,711.0,0.2475,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
6.0,1033.0,Extrusive,262.0,19.0,-2.0,711.0,0.2475,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
6.0,1032.0,Extrusive,262.0,19.0,-2.0,711.0,0.2475,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
6.0,1033.0,Extrusive,262.0,19.0,-2.0,711.0,0.2475,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
5.0,1035.0,Extrusive,262.0,19.0,-2.0,711.0,0.2475,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
5.0,1036.0,Extrusive,262.0,19.0,-2.0,711.0,0.2475,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
4.0,1037.0,Extrusive,262.0,19.0,-2.0,711.0,0.2475,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
3.0,1040.0,Extrusive,262.0,19.0,-2.0,711.0,0.2475,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
3.0,1039.0,Extrusive,262.0,19.0,-2.0,711.0,0.2475,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
3.0,1039.0,Extrusive,262.0,19.0,-2.0,711.0,0.2475,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
3.0,1041.0,Extrusive,262.0,19.0,-2.0,711.0,0.2475,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
3.0,1073.0,Extrusive,262.0,19.0,-2.0,680.0,0.25,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
3.0,1076.0,Extrusive,262.0,19.0,-2.0,680.0,0.25,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
3.0,1072.0,Extrusive,266.0,19.0,-2.0,680.0,0.25,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
3.0,1077.0,Extrusive,266.0,19.0,-2.0,680.0,0.25,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
5.0,1077.0,Extrusive,266.0,19.0,-2.0,680.0,0.25,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
4.0,1084.0,Extrusive,266.0,19.0,-2.0,680.0,0.25,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
5.0,1079.0,Extrusive,266.0,19.0,-2.0,680.0,0.25,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
5.0,1076.0,Extrusive,266.0,19.0,-2.0,689.0,0.2481,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
5.0,1069.0,Extrusive,266.0,19.0,-2.0,689.0,0.2481,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
4.0,1063.0,Extrusive,266.0,19.0,-2.0,689.0,0.2481,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
4.0,1060.0,Extrusive,266.0,19.0,-2.0,689.0,0.2481,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
3.0,1046.0,Extrusive,266.0,19.0,-2.0,689.0,0.2481,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
3.0,1037.0,Extrusive,266.0,19.0,-2.0,689.0,0.2481,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
3.0,1028.0,Extrusive,266.0,19.0,-2.0,689.0,0.2481,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
4.0,1022.0,Extrusive,266.0,19.0,-2.0,689.0,0.2481,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
4.0,1019.0,Extrusive,266.0,19.0,-2.0,689.0,0.2481,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
4.0,1020.0,Extrusive,266.0,19.0,-2.0,689.0,0.2481,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
4.0,1031.0,Extrusive,269.0,19.0,-2.0,689.0,0.2481,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
4.0,1035.0,Extrusive,269.0,19.0,-2.0,689.0,0.2481,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
5.0,1026.0,Extrusive,269.0,19.0,-2.0,689.0,0.2481,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
4.0,1028.0,Extrusive,269.0,19.0,-2.0,689.0,0.2481,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
4.0,1031.0,Extrusive,269.0,19.0,-2.0,689.0,0.2481,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
4.0,1027.0,Extrusive,269.0,19.0,-2.0,689.0,0.2481,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
3.0,1035.0,Extrusive,269.0,19.0,-2.0,689.0,0.2481,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
3.0,1075.0,Extrusive,269.0,19.0,-1.9,644.0,0.2515,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
2.0,1074.0,Extrusive,269.0,19.0,-1.9,644.0,0.2515,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
3.0,1074.0,Extrusive,269.0,19.0,-1.9,644.0,0.2515,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
2.0,1084.0,Extrusive,269.0,19.0,-1.9,644.0,0.2515,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
2.0,1089.0,Extrusive,269.0,19.0,-1.9,644.0,0.2515,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
3.0,1088.0,Extrusive,269.0,19.0,-1.9,644.0,0.2515,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
3.0,1078.0,Extrusive,269.0,19.0,-1.9,644.0,0.2515,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
8.0,971.0,Extrusive,260.0,18.0,-1.7,677.0,0.254,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
9.0,939.0,Extrusive,260.0,18.0,-1.7,677.0,0.254,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
10.0,926.0,Extrusive,260.0,18.0,-1.7,677.0,0.254,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
10.0,940.0,Extrusive,260.0,18.0,-1.7,677.0,0.254,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
8.0,970.0,Extrusive,260.0,18.0,-1.7,677.0,0.254,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
8.0,971.0,Extrusive,260.0,18.0,-1.7,677.0,0.254,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
8.0,970.0,Extrusive,260.0,18.0,-1.7,677.0,0.254,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
8.0,970.0,Extrusive,259.0,19.0,-1.7,677.0,0.254,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
8.0,970.0,Extrusive,259.0,19.0,-1.7,677.0,0.254,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
8.0,962.0,Extrusive,259.0,19.0,-1.7,677.0,0.254,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
8.0,956.0,Extrusive,259.0,19.0,-1.7,677.0,0.254,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
8.0,955.0,Extrusive,259.0,19.0,-1.7,677.0,0.254,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
8.0,987.0,Extrusive,259.0,19.0,-1.7,669.0,0.2541,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
7.0,991.0,Extrusive,259.0,19.0,-1.7,669.0,0.2541,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
7.0,999.0,Extrusive,259.0,19.0,-1.7,669.0,0.2541,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
6.0,1012.0,Extrusive,259.0,19.0,-1.7,669.0,0.2541,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
7.0,1026.0,Extrusive,259.0,19.0,-1.7,669.0,0.2541,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
8.0,1043.0,Extrusive,259.0,19.0,-1.7,669.0,0.2541,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
8.0,1067.0,Extrusive,259.0,19.0,-1.7,669.0,0.2541,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
11.0,1074.0,Extrusive,259.0,19.0,-1.7,669.0,0.2541,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
7.0,1025.0,Extrusive,259.0,19.0,-1.7,669.0,0.2541,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
7.0,990.0,Extrusive,259.0,19.0,-1.7,669.0,0.2541,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
14.0,1020.0,Extrusive,258.0,19.0,-1.7,669.0,0.2541,201.0,15.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
13.0,1037.0,Extrusive,258.0,19.0,-1.7,669.0,0.2541,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
13.0,1040.0,Extrusive,258.0,19.0,-1.7,669.0,0.2541,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
10.0,1024.0,Extrusive,258.0,19.0,-1.7,669.0,0.2541,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
14.0,1013.0,Extrusive,258.0,19.0,-1.7,669.0,0.2541,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
13.0,1019.0,Extrusive,258.0,19.0,-1.7,669.0,0.2541,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
17.0,996.0,Extrusive,258.0,19.0,-1.7,669.0,0.2541,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
18.0,994.0,Extrusive,258.0,19.0,-1.7,669.0,0.2541,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
19.0,992.0,Sedimentary,258.0,19.0,-1.7,669.0,0.2541,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
23.0,963.0,Sedimentary,258.0,19.0,-1.7,669.0,0.2541,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
22.0,981.0,Sedimentary,258.0,19.0,-1.7,669.0,0.2541,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
25.0,962.0,Sedimentary,258.0,19.0,-1.7,669.0,0.2541,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
26.0,943.0,Sedimentary,258.0,19.0,-1.7,669.0,0.2541,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
31.0,834.0,Sedimentary,258.0,19.0,-1.7,669.0,0.2541,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
31.0,854.0,Sedimentary,258.0,19.0,-2.0,730.0,0.2479,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
29.0,857.0,Sedimentary,258.0,19.0,-2.0,730.0,0.2479,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
30.0,851.0,Sedimentary,258.0,19.0,-2.0,730.0,0.2479,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
26.0,863.0,Sedimentary,258.0,19.0,-2.0,730.0,0.2479,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
29.0,842.0,Sedimentary,258.0,19.0,-2.0,730.0,0.2479,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
28.0,868.0,Sedimentary,258.0,19.0,-2.0,730.0,0.2479,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
30.0,846.0,Sedimentary,258.0,19.0,-2.0,730.0,0.2479,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
12.0,934.0,Sedimentary,258.0,19.0,-2.0,730.0,0.2479,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
7.0,978.0,Sedimentary,258.0,19.0,-2.0,730.0,0.2479,201.0,11.0,35.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
8.0,975.0,Extrusive,258.0,19.0,-2.0,730.0,0.2479,201.0,11.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
7.0,988.0,Extrusive,258.0,19.0,-2.0,730.0,0.2479,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
6.0,988.0,Extrusive,258.0,19.0,-2.0,730.0,0.2479,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
6.0,987.0,Extrusive,258.0,19.0,-2.0,730.0,0.2479,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
5.0,990.0,Extrusive,258.0,19.0,-2.0,730.0,0.2479,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
5.0,994.0,Extrusive,258.0,19.0,-2.0,730.0,0.2479,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
6.0,994.0,Extrusive,258.0,19.0,-2.0,730.0,0.2479,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
7.0,982.0,Extrusive,258.0,19.0,-2.0,730.0,0.2479,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
8.0,961.0,Extrusive,259.0,19.0,-2.0,730.0,0.2479,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
8.0,952.0,Extrusive,259.0,19.0,-2.0,730.0,0.2479,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
8.0,960.0,Extrusive,259.0,19.0,-2.0,730.0,0.2479,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
7.0,983.0,Extrusive,259.0,19.0,-2.0,730.0,0.2479,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
6.0,999.0,Extrusive,259.0,19.0,-2.0,730.0,0.2479,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
4.0,1020.0,Extrusive,259.0,19.0,-2.0,730.0,0.2479,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
4.0,1044.0,Extrusive,259.0,19.0,-2.0,711.0,0.2475,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
4.0,1047.0,Extrusive,259.0,19.0,-2.0,711.0,0.2475,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
4.0,1051.0,Extrusive,259.0,19.0,-2.0,711.0,0.2475,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
6.0,1050.0,Extrusive,259.0,19.0,-2.0,711.0,0.2475,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
5.0,1054.0,Extrusive,259.0,19.0,-2.0,711.0,0.2475,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
5.0,1053.0,Extrusive,259.0,19.0,-2.0,711.0,0.2475,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
5.0,1054.0,Extrusive,259.0,19.0,-2.0,711.0,0.2475,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
5.0,1054.0,Extrusive,259.0,19.0,-2.0,711.0,0.2475,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
5.0,1047.0,Extrusive,259.0,19.0,-2.0,711.0,0.2475,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
7.0,1045.0,Extrusive,262.0,19.0,-2.0,711.0,0.2475,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
6.0,1053.0,Extrusive,262.0,19.0,-2.0,711.0,0.2475,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
6.0,1053.0,Extrusive,262.0,19.0,-2.0,711.0,0.2475,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
5.0,1051.0,Extrusive,262.0,19.0,-2.0,711.0,0.2475,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
5.0,1047.0,Extrusive,262.0,19.0,-2.0,711.0,0.2475,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
5.0,1042.0,Extrusive,262.0,19.0,-2.0,711.0,0.2475,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
5.0,1037.0,Extrusive,262.0,19.0,-2.0,711.0,0.2475,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
5.0,1036.0,Extrusive,262.0,19.0,-2.0,711.0,0.2475,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
5.0,1036.0,Extrusive,262.0,19.0,-2.0,711.0,0.2475,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
5.0,1036.0,Extrusive,262.0,19.0,-2.0,711.0,0.2475,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
4.0,1038.0,Extrusive,262.0,19.0,-2.0,711.0,0.2475,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
3.0,1038.0,Extrusive,262.0,19.0,-2.0,711.0,0.2475,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
3.0,1036.0,Extrusive,262.0,19.0,-2.0,711.0,0.2475,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
3.0,1032.0,Extrusive,262.0,19.0,-2.0,711.0,0.2475,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
4.0,1028.0,Extrusive,262.0,19.0,-2.0,711.0,0.2475,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
3.0,1056.0,Extrusive,262.0,19.0,-2.0,680.0,0.25,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
4.0,1059.0,Extrusive,266.0,19.0,-2.0,680.0,0.25,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
4.0,1057.0,Extrusive,266.0,19.0,-2.0,680.0,0.25,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
5.0,1054.0,Extrusive,266.0,19.0,-2.0,689.0,0.2481,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
5.0,1049.0,Extrusive,266.0,19.0,-2.0,689.0,0.2481,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
5.0,1046.0,Extrusive,266.0,19.0,-2.0,689.0,0.2481,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
5.0,1047.0,Extrusive,266.0,19.0,-2.0,689.0,0.2481,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
5.0,1042.0,Extrusive,266.0,19.0,-2.0,689.0,0.2481,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
4.0,1046.0,Extrusive,266.0,19.0,-2.0,689.0,0.2481,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
4.0,1037.0,Extrusive,266.0,19.0,-2.0,689.0,0.2481,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
3.0,1025.0,Extrusive,266.0,19.0,-2.0,689.0,0.2481,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
4.0,1024.0,Extrusive,266.0,19.0,-2.0,689.0,0.2481,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
4.0,1024.0,Extrusive,266.0,19.0,-2.0,689.0,0.2481,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
4.0,1024.0,Extrusive,266.0,19.0,-2.0,689.0,0.2481,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
4.0,1022.0,Extrusive,266.0,19.0,-2.0,689.0,0.2481,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
4.0,1026.0,Extrusive,266.0,19.0,-2.0,689.0,0.2481,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
4.0,1026.0,Extrusive,269.0,19.0,-2.0,689.0,0.2481,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
5.0,1020.0,Extrusive,269.0,19.0,-2.0,689.0,0.2481,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
5.0,1013.0,Extrusive,269.0,19.0,-2.0,689.0,0.2481,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
6.0,1005.0,Extrusive,269.0,19.0,-2.0,689.0,0.2481,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
5.0,1007.0,Extrusive,269.0,19.0,-2.0,689.0,0.2481,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
5.0,1017.0,Extrusive,269.0,19.0,-2.0,689.0,0.2481,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
4.0,1022.0,Extrusive,269.0,19.0,-2.0,689.0,0.2481,201.0,15.0,32.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.78,2.62
